customer_id,transaction_date,product_category,amount,city,payment_type,anomaly
C3170,2025-11-19,Books,66.05,London,Cash,False
C3171,2026-01-07,Groceries,64.61,Belfast,Online,False
C3172,2026-01-30,Apparel,37.72,London,Card,False
C3173,2026-01-15,Electronics,40.49,Manchester,Cash,False
C3174,2025-08-01,Books,107.83,Belfast,Card,True
C3175,2025-12-11,Apparel,7.72,Glasgow,Card,False
C3176,2025-08-25,Books,97.51,Manchester,Online,False
C3177,2026-02-22,Apparel,16.33,Manchester,Cash,False
C3178,2025-07-03,Groceries,48.63,London,Cash,False
C3179,2025-08-13,Books,88.63,London,Card,False
C3180,2025-05-25,Electronics,12.65,Glasgow,Cash,False
C3181,2025-07-01,Books,14.85,Manchester,Card,False
C3182,2026-03-13,Electronics,37.68,Belfast,Online,False
C3183,2026-01-27,Books,20.86,Belfast,Online,False
C3184,2026-01-03,Apparel,99.68,Belfast,Cash,False
C3185,2025-10-10,Groceries,111.88,Glasgow,Card,True
C3186,2025-07-15,Apparel,11.92,Manchester,Card,False
C3187,2025-11-24,Electronics,10.7,London,Online,False
C3188,2025-05-03,Apparel,8.63,Glasgow,Cash,False
C3189,2025-10-10,Apparel,8.87,Manchester,Online,False
C3190,2025-10-07,Electronics,57.44,London,Online,False
C3191,2026-01-11,Books,23.55,Manchester,Card,False
C3192,2026-01-27,Electronics,60.56,Glasgow,Card,False
C3193,2025-10-27,Groceries,19.42,Belfast,Cash,False
C3194,2026-03-23,Apparel,13.64,London,Online,False
C3195,2026-01-20,Electronics,128.66,London,Online,True
C3196,2025-06-07,Groceries,99.56,Belfast,Card,False
C3197,2025-05-05,Apparel,11.4,Glasgow,Card,False
C3198,2025-11-20,Books,1.91,Belfast,Cash,False
C3199,2026-01-28,Books,34.24,London,Cash,False
C3200,2025-07-29,Electronics,64.77,Manchester,Cash,False
C3201,2025-07-21,Books,10.41,Belfast,Online,False
C3202,2025-05-03,Electronics,53.69,Glasgow,Cash,False
C3203,2025-05-30,Electronics,91.1,Glasgow,Card,False
C3204,2025-08-07,Apparel,29.19,Manchester,Online,False
C3205,2026-02-23,Apparel,222.1,Manchester,Cash,True
C3206,2025-08-12,Books,51.83,Manchester,Online,False
C3207,2025-11-07,Apparel,33.72,Manchester,Online,False
C3208,2025-05-24,Apparel,36.92,Belfast,Card,False
C3209,2025-06-23,Electronics,39.19,London,Online,False
C3210,2026-03-24,Electronics,65.07,Glasgow,Online,False
C3211,2026-01-02,Books,174.19,Glasgow,Card,True
C3212,2025-10-10,Groceries,56.93,Belfast,Cash,False
C3213,2025-05-05,Books,22.88,London,Online,False
C3214,2025-11-16,Electronics,88.82,London,Cash,False
C3215,2025-11-26,Apparel,25.32,Belfast,Card,False
C3216,2025-06-11,Books,24.06,London,Cash,False
C3217,2025-06-20,Books,36.38,Belfast,Cash,False
C3218,2025-06-21,Apparel,87.81,Glasgow,Cash,False
C3219,2025-12-15,Books,171.88,Manchester,Online,True
C3220,2026-01-02,Apparel,131.33,Belfast,Card,True
C3221,2026-01-24,Electronics,15.86,London,Online,False
C3222,2025-04-20,Apparel,139.19,Manchester,Cash,True
C3223,2025-09-27,Electronics,1.78,Belfast,Card,False
C3224,2025-06-01,Books,42.8,London,Cash,False
C3225,2025-05-05,Groceries,24.07,Belfast,Cash,False
C3226,2025-12-27,Groceries,9.93,Belfast,Cash,False
C3227,2025-08-23,Books,43.18,Manchester,Online,False
C3228,2025-11-19,Books,12.12,Glasgow,Cash,False
C3229,2025-08-16,Electronics,29.58,Manchester,Cash,False
C3230,2025-07-15,Apparel,68.05,Glasgow,Cash,False
C3231,2025-11-20,Apparel,187.22,London,Cash,True
C3232,2025-08-02,Groceries,9.85,Glasgow,Card,False
C3233,2026-01-23,Books,5.2,Belfast,Cash,False
C3234,2026-03-09,Electronics,133.67,Manchester,Card,True
C3235,2026-03-28,Electronics,100.34,Manchester,Online,False
C3236,2025-09-20,Electronics,35.19,Belfast,Cash,False
C3237,2026-02-07,Groceries,30.99,London,Card,False
C3238,2025-04-20,Groceries,0.76,London,Card,False
C3239,2025-11-14,Books,1.32,Manchester,Online,False
C3240,2025-10-01,Apparel,27.54,Belfast,Cash,False
C3241,2026-02-03,Apparel,54.5,Manchester,Cash,False
C3242,2026-03-26,Groceries,187.07,Manchester,Card,True
C3243,2025-11-03,Books,7.47,Manchester,Card,False
C3244,2025-12-31,Groceries,72.42,Manchester,Online,False
C3245,2025-08-05,Groceries,74.24,London,Cash,False
C3246,2025-07-30,Apparel,3.22,London,Card,False
C3247,2026-02-22,Books,92.33,Manchester,Online,False
C3248,2025-08-30,Electronics,118.67,Manchester,Cash,True
C3249,2025-05-11,Books,9.24,Glasgow,Online,False
C3250,2025-07-25,Groceries,140.52,Manchester,Cash,True
C3251,2026-01-06,Books,7.34,Belfast,Cash,False
C3252,2025-05-16,Books,76.08,Glasgow,Online,False
C3253,2025-07-25,Apparel,44.87,Manchester,Cash,False
C3254,2025-11-26,Groceries,1.59,London,Card,False
C3255,2025-10-19,Electronics,34.26,London,Card,False
C3256,2026-02-02,Books,22.38,Belfast,Card,False
C3257,2025-12-13,Groceries,36.07,Glasgow,Online,False
C3258,2025-10-17,Groceries,95.25,Belfast,Online,False
C3259,2025-09-24,Books,21.92,Glasgow,Cash,False
C3260,2025-05-09,Apparel,135.72,Belfast,Cash,True
C3261,2026-04-03,Electronics,0.99,Manchester,Card,False
C3262,2025-11-13,Books,28.77,London,Card,False
C3263,2025-10-10,Electronics,37.86,Glasgow,Online,False
C3264,2026-01-10,Electronics,7.49,Manchester,Online,False
C3265,2026-03-11,Groceries,66.49,Glasgow,Online,False
C3266,2026-01-20,Groceries,246.9,Glasgow,Online,True
C3267,2025-04-09,Groceries,77.3,Belfast,Cash,False
C3268,2026-01-04,Groceries,23.28,London,Online,False
C3269,2025-05-26,Groceries,5.51,Belfast,Cash,False
C3270,2026-03-07,Apparel,19.25,Glasgow,Cash,False
C3271,2025-10-26,Groceries,4.31,London,Online,False
C3272,2025-06-23,Apparel,65.98,Glasgow,Card,False
C3273,2026-04-01,Groceries,46.03,London,Online,False
C3274,2025-08-04,Groceries,18.7,Manchester,Cash,False
C3275,2025-12-11,Books,8.18,London,Cash,False
C3276,2025-05-31,Groceries,53.41,Belfast,Card,False
C3277,2025-06-26,Groceries,57.9,Manchester,Card,False
C3278,2025-06-06,Books,5.64,London,Card,False
C3279,2025-11-13,Books,57.04,Manchester,Cash,False
C3280,2025-11-22,Electronics,58.69,London,Cash,False
C3281,2025-12-20,Groceries,39.45,Glasgow,Cash,False
C3282,2025-12-09,Books,59.11,Glasgow,Online,False
C3283,2025-06-16,Books,28.43,London,Cash,False
C3284,2026-03-29,Books,80.95,Glasgow,Online,False
C3285,2025-06-14,Electronics,10.48,Manchester,Card,False
C3286,2025-09-17,Apparel,10.79,Manchester,Cash,False
C3287,2025-07-19,Apparel,44.27,Glasgow,Online,False
C3288,2025-11-24,Groceries,13.37,Manchester,Cash,False
C3289,2025-12-21,Books,30.56,London,Online,False
C3290,2025-08-26,Books,11.74,Manchester,Online,False
C3291,2025-10-09,Groceries,35.63,Belfast,Online,False
C3292,2025-11-19,Groceries,0.1,Glasgow,Cash,False
C3293,2025-09-09,Books,41.36,Belfast,Card,False
C3294,2025-04-18,Electronics,35.16,Glasgow,Card,False
C3295,2026-03-23,Groceries,68.88,Manchester,Card,False
C3296,2026-03-29,Groceries,29.85,Glasgow,Card,False
C3297,2025-04-12,Groceries,41.83,Belfast,Cash,False
C3298,2025-12-06,Apparel,9.37,London,Cash,False
C3299,2025-12-12,Books,269.38,Glasgow,Online,True
C3300,2025-10-18,Electronics,36.9,Glasgow,Online,False
C3301,2025-08-22,Electronics,73.33,London,Online,False
C3302,2025-07-12,Apparel,111.85,Manchester,Card,True
C3303,2025-06-23,Electronics,1.19,Glasgow,Online,False
C3304,2025-08-29,Books,31.81,London,Cash,False
C3305,2026-02-14,Apparel,2.11,Belfast,Online,False
C3306,2025-11-21,Apparel,29.86,Glasgow,Cash,False
C3307,2025-07-30,Groceries,24.71,Belfast,Online,False
C3308,2025-06-15,Apparel,73.58,Manchester,Cash,False
C3309,2026-02-23,Groceries,61.79,Glasgow,Card,False
C3310,2025-09-27,Groceries,49.85,Belfast,Cash,False
C3311,2025-11-30,Books,27.97,Glasgow,Online,False
C3312,2025-07-15,Apparel,30.54,London,Online,False
C3313,2025-09-13,Books,76.82,Glasgow,Online,False
C3314,2025-11-08,Electronics,9.94,Belfast,Online,False
C3315,2025-08-18,Books,19.1,Manchester,Card,False
C3316,2026-04-03,Books,21.88,Glasgow,Cash,False
C3317,2026-04-01,Books,0.33,London,Cash,False
C3318,2026-04-01,Electronics,19.74,Manchester,Online,False
C3319,2025-12-21,Electronics,94.44,Glasgow,Online,False
C3320,2026-01-16,Books,43.74,Glasgow,Cash,False
C3321,2025-07-07,Books,24.16,Glasgow,Online,False
C3322,2025-05-16,Groceries,148.01,Glasgow,Cash,True
C3323,2025-12-09,Books,13.58,London,Online,False
C3324,2025-10-15,Groceries,60.62,Manchester,Online,False
C3325,2026-02-11,Groceries,67.5,Belfast,Card,False
C3326,2025-07-19,Groceries,76.95,Belfast,Card,False
C3327,2025-10-19,Groceries,8.64,London,Cash,False
C3328,2026-01-08,Groceries,76.23,Glasgow,Card,False
C3329,2025-07-08,Books,3.02,Glasgow,Cash,False
C3330,2025-07-30,Books,53.59,Belfast,Cash,False
C3331,2025-08-02,Electronics,14.96,London,Online,False
C3332,2026-01-17,Books,13.21,London,Online,False
C3333,2026-03-23,Books,44.55,Manchester,Card,False
C3334,2025-11-02,Apparel,12.04,Glasgow,Online,False
C3335,2025-04-29,Books,32.16,Belfast,Online,False
C3336,2025-10-21,Electronics,60.93,Belfast,Online,False
C3337,2025-04-21,Books,28.47,Manchester,Card,False
C3338,2026-02-02,Books,14.12,London,Card,False
C3339,2025-12-14,Groceries,13.51,Glasgow,Cash,False
C3340,2026-03-14,Apparel,86.18,London,Cash,False
C3341,2025-04-07,Electronics,144.87,Belfast,Card,True
C3342,2025-12-01,Groceries,255.25,Belfast,Online,True
C3343,2025-08-07,Apparel,1.69,London,Online,False
C3344,2025-08-04,Electronics,52.84,Belfast,Cash,False
C3345,2025-11-21,Apparel,14.22,London,Card,False
C3346,2026-03-18,Groceries,44.23,Belfast,Card,False
C3347,2025-05-19,Books,42.34,Manchester,Cash,False
C3348,2025-12-13,Apparel,80.71,Manchester,Online,False
C3349,2025-11-12,Books,1.25,Belfast,Cash,False
C3350,2026-04-05,Books,55.96,Manchester,Card,False
C3351,2025-11-20,Apparel,78.4,Manchester,Online,False
C3352,2026-02-13,Books,8.35,Belfast,Cash,False
C3353,2025-08-13,Groceries,52.28,Manchester,Online,False
C3354,2025-09-30,Books,39.24,Glasgow,Online,False
C3355,2025-09-03,Groceries,14.31,Manchester,Cash,False
C3356,2025-08-15,Books,12.23,Glasgow,Cash,False
C3357,2025-08-23,Groceries,87.09,London,Online,False
C3358,2025-07-28,Apparel,45.46,Belfast,Card,False
C3359,2025-04-11,Electronics,45.78,Glasgow,Online,False
C3360,2025-11-30,Apparel,50.21,London,Cash,False
C3361,2025-06-14,Apparel,46.15,London,Cash,False
C3362,2025-04-11,Electronics,40.4,Manchester,Cash,False
C3363,2026-01-21,Apparel,9.48,Belfast,Card,False
C3364,2025-04-12,Books,30.21,Glasgow,Cash,False
C3365,2025-12-22,Electronics,0.71,Glasgow,Card,False
C3366,2025-05-24,Books,25.02,Manchester,Online,False
C3367,2025-11-24,Apparel,104.38,London,Cash,False
C3368,2026-01-21,Apparel,20.8,Manchester,Online,False
C3369,2025-05-08,Apparel,15.98,London,Cash,False
C3370,2025-08-07,Electronics,90.04,Belfast,Card,False
C3371,2026-01-20,Apparel,13.46,Belfast,Card,False
C3372,2026-01-23,Groceries,1.19,London,Card,False
C3373,2025-05-25,Books,8.79,Belfast,Online,False
C3374,2025-09-09,Books,102.32,London,Card,False
C3375,2025-09-15,Books,107.89,Glasgow,Card,True
C3376,2025-04-12,Electronics,50.73,Belfast,Card,False
C3377,2025-10-14,Books,105.86,Manchester,Online,False
C3378,2025-12-12,Groceries,9.58,Belfast,Card,False
C3379,2026-01-12,Electronics,143.28,Belfast,Cash,True
C3380,2026-02-28,Electronics,82.39,Glasgow,Card,False
C3381,2025-08-25,Electronics,56.64,Manchester,Cash,False
C3382,2025-11-14,Groceries,29.68,Glasgow,Card,False
C3383,2025-10-28,Apparel,83.72,London,Card,False
C3384,2026-02-14,Apparel,225.98,London,Card,True
C3385,2025-04-10,Groceries,81.14,Manchester,Card,False
C3386,2025-11-29,Groceries,0.26,Manchester,Online,False
C3387,2025-07-23,Books,45.63,London,Cash,False
C3388,2025-04-22,Books,49.59,London,Cash,False
C3389,2025-05-18,Electronics,19.28,Manchester,Cash,False
C3390,2026-02-18,Groceries,11.43,Belfast,Online,False
C3391,2025-09-12,Apparel,46.39,Belfast,Cash,False
C3392,2026-02-04,Groceries,16.85,Belfast,Online,False
C3393,2025-12-07,Apparel,12.21,Belfast,Card,False
C3394,2026-02-19,Apparel,13.11,Belfast,Card,False
C3395,2025-06-01,Electronics,133.31,London,Card,True
C3396,2026-02-24,Apparel,46.53,Glasgow,Online,False
C3397,2025-07-10,Electronics,13.26,Glasgow,Cash,False
C3398,2025-12-16,Books,15.33,Glasgow,Card,False
C3399,2025-11-01,Electronics,44.39,Belfast,Cash,False
C3400,2026-01-12,Groceries,17.44,Manchester,Card,False
C3401,2025-05-24,Books,20.38,Belfast,Card,False
C3402,2025-04-22,Apparel,50.22,Manchester,Card,False
C3403,2025-10-03,Groceries,29.25,Glasgow,Online,False
C3404,2025-10-13,Apparel,14.24,Belfast,Cash,False
C3405,2025-04-14,Apparel,4.99,Belfast,Card,False
C3406,2026-02-02,Books,60.07,Manchester,Online,False
C3407,2026-02-17,Electronics,21.92,London,Card,False
C3408,2026-02-03,Electronics,1.5,London,Card,False
C3409,2026-03-18,Apparel,68.47,Glasgow,Cash,False
C3410,2026-01-16,Apparel,41.23,Manchester,Online,False
C3411,2025-08-14,Apparel,24.55,Manchester,Online,False
C3412,2025-07-15,Electronics,15.96,London,Card,False
C3413,2026-02-17,Electronics,53.28,London,Cash,False
C3414,2025-07-18,Groceries,4515.1,Glasgow,Cash,True
C3415,2025-07-01,Apparel,1.44,London,Online,False
C3416,2025-08-12,Groceries,235.39,London,Cash,True
C3417,2025-10-30,Apparel,7.82,London,Online,False
C3418,2025-11-09,Books,21.12,London,Card,False
C3419,2026-03-12,Electronics,8.82,Belfast,Cash,False
C3420,2026-03-13,Books,24.12,London,Cash,False
C3421,2025-06-08,Groceries,55.83,Manchester,Online,False
C3422,2025-11-15,Apparel,39.89,Glasgow,Card,False
C3423,2026-03-13,Books,24.57,London,Cash,False
C3424,2025-10-12,Books,25.07,Manchester,Online,False
C3425,2025-10-08,Books,40.17,Manchester,Cash,False
C3426,2025-06-19,Electronics,70.24,Belfast,Online,False
C3427,2025-12-29,Apparel,80.35,London,Online,False
C3428,2025-10-09,Apparel,100.79,Glasgow,Online,False
C3429,2025-09-16,Electronics,9.66,Manchester,Card,False
C3430,2025-05-25,Apparel,78.82,Belfast,Card,False
C3431,2026-03-03,Books,74.02,Belfast,Card,False
C3432,2026-03-11,Groceries,32.33,Glasgow,Card,False
C3433,2025-04-14,Electronics,136.51,Manchester,Cash,True
C3434,2025-12-22,Apparel,4.48,Manchester,Card,False
C3435,2025-12-16,Groceries,35.1,Glasgow,Online,False
C3436,2025-10-18,Groceries,46.16,Belfast,Online,False
C3437,2026-02-08,Groceries,94.48,Belfast,Online,False
C3438,2025-08-18,Books,63.7,Belfast,Cash,False
C3439,2026-01-20,Apparel,17.6,Glasgow,Online,False
C3440,2025-12-29,Groceries,55.28,Glasgow,Online,False
C3441,2025-09-26,Groceries,86.36,London,Online,False
C3442,2025-07-28,Electronics,121.34,London,Cash,True
C3443,2025-10-31,Groceries,4.31,Manchester,Card,False
C3444,2026-02-17,Electronics,24.22,Belfast,Online,False
C3445,2026-03-24,Groceries,51.81,Glasgow,Cash,False
C3446,2025-12-29,Apparel,36.99,Glasgow,Card,False
C3447,2025-08-14,Apparel,60.95,Glasgow,Card,False
C3448,2025-04-10,Groceries,259.07,London,Online,True
C3449,2026-01-30,Books,239.57,London,Online,True
C3450,2025-10-04,Electronics,77.49,Manchester,Cash,False
C3451,2025-05-06,Books,2.67,London,Cash,False
C3452,2025-05-10,Electronics,48.27,Manchester,Online,False
C3453,2026-02-14,Books,16.07,London,Online,False
C3454,2025-07-07,Electronics,58.8,Glasgow,Card,False
C3455,2025-05-09,Apparel,9.64,Belfast,Card,False
C3456,2026-02-25,Electronics,35.97,London,Cash,False
C3457,2025-05-26,Books,66.52,London,Cash,False
C3458,2025-10-02,Electronics,4.23,Belfast,Online,False
C3459,2025-09-08,Books,115.1,London,Online,True
C3460,2025-08-09,Electronics,24.81,Manchester,Card,False
C3461,2026-03-29,Groceries,6.32,Glasgow,Card,False
C3462,2025-09-01,Apparel,32.49,Belfast,Card,False
C3463,2025-05-30,Apparel,83.24,Belfast,Cash,False
C3464,2025-04-30,Books,0.07,London,Card,False
C3465,2026-02-05,Books,109.04,Glasgow,Card,True
C3466,2026-03-05,Apparel,30.99,London,Online,False
C3467,2025-07-21,Apparel,67.72,Manchester,Online,False
C3468,2026-01-29,Apparel,45.23,Belfast,Cash,False
C3469,2026-02-23,Books,60.72,Manchester,Card,False
C3470,2025-04-12,Groceries,15.93,Belfast,Online,False
C3471,2025-07-10,Groceries,79.68,Manchester,Online,False
C3472,2025-12-13,Groceries,48.52,Belfast,Online,False
C3473,2025-12-13,Books,159.81,Belfast,Cash,True
C3474,2025-11-25,Apparel,79.63,Belfast,Online,False
C3475,2026-03-13,Apparel,41.16,Belfast,Card,False
C3476,2025-04-09,Books,43.73,Manchester,Cash,False
C3477,2025-11-04,Books,41.29,Belfast,Online,False
C3478,2025-12-18,Books,12.16,Glasgow,Card,False
C3479,2026-01-14,Electronics,24.79,Belfast,Online,False
C3480,2026-03-27,Apparel,116.07,Belfast,Card,True
C3481,2026-03-24,Groceries,32.27,Belfast,Online,False
C3482,2025-07-10,Electronics,237.57,Belfast,Online,True
C3483,2026-02-26,Books,16.08,Glasgow,Online,False
C3484,2025-08-02,Apparel,82.09,London,Cash,False
C3485,2025-05-11,Groceries,18.76,Glasgow,Online,False
C3486,2026-04-07,Electronics,6.52,Manchester,Cash,False
C3487,2026-03-20,Electronics,72.77,Manchester,Card,False
C3488,2026-04-01,Electronics,5.56,Glasgow,Card,False
C3489,2025-09-30,Groceries,246.05,Glasgow,Cash,True
C3490,2025-07-02,Electronics,0.18,Belfast,Cash,False
C3491,2025-12-01,Apparel,47.63,London,Card,False
C3492,2025-12-16,Apparel,47.61,Glasgow,Online,False
C3493,2025-07-26,Groceries,105.37,London,Cash,False
C3494,2026-03-16,Electronics,4.09,Belfast,Online,False
C3495,2025-08-06,Electronics,125.34,Belfast,Cash,True
C3496,2025-08-04,Books,47.91,Belfast,Cash,False
C3497,2025-07-13,Groceries,11.27,Manchester,Card,False
C3498,2025-05-22,Apparel,90.98,Glasgow,Card,False
C3499,2025-04-09,Apparel,0.25,London,Online,False
C3500,2026-01-08,Electronics,26.6,Glasgow,Card,False
C3501,2026-01-18,Electronics,105.91,Glasgow,Cash,False
C3502,2025-09-04,Apparel,54.91,London,Card,False
C3503,2025-12-15,Books,0.51,Belfast,Card,False
C3504,2025-09-18,Books,32.73,Manchester,Cash,False
C3505,2025-11-06,Apparel,82.41,London,Cash,False
C3506,2025-07-04,Electronics,10.01,Belfast,Online,False
C3507,2025-12-25,Groceries,223.5,Manchester,Cash,True
C3508,2025-08-28,Books,19.99,Manchester,Online,False
C3509,2025-10-20,Apparel,62.0,London,Cash,False
C3510,2025-08-17,Books,0.92,London,Online,False
C3511,2025-11-12,Apparel,22.34,Manchester,Online,False
C3512,2025-12-05,Books,139.04,London,Card,True
C3513,2025-04-29,Electronics,29.03,London,Online,False
C3514,2025-12-26,Apparel,25.78,Glasgow,Card,False
C3515,2025-06-27,Groceries,7.11,Glasgow,Cash,False
C3516,2025-04-15,Apparel,12.21,London,Cash,False
C3517,2026-03-28,Groceries,27.45,Manchester,Online,False
C3518,2025-06-14,Apparel,75.67,London,Card,False
C3519,2025-10-31,Apparel,211.17,Manchester,Cash,True
C3520,2026-02-04,Electronics,12.77,Belfast,Online,False
C3521,2026-02-05,Apparel,56.6,Belfast,Online,False
C3522,2025-04-18,Groceries,14.84,Glasgow,Online,False
C3523,2025-10-09,Groceries,40.53,London,Card,False
C3524,2025-11-05,Electronics,24.42,Glasgow,Cash,False
C3525,2025-07-18,Books,73.06,Glasgow,Cash,False
C3526,2025-12-10,Books,89.7,Manchester,Card,False
C3527,2025-05-07,Apparel,34.63,Belfast,Card,False
C3528,2025-08-21,Electronics,4.61,Belfast,Cash,False
C3529,2026-04-05,Apparel,5.34,Glasgow,Card,False
C3530,2025-11-17,Apparel,52.3,London,Online,False
C3531,2025-08-15,Books,54.69,London,Online,False
C3532,2026-03-15,Electronics,5.37,Manchester,Card,False
C3533,2026-02-17,Groceries,15.04,Glasgow,Cash,False
C3534,2026-02-23,Groceries,33.52,Glasgow,Cash,False
C3535,2025-09-10,Apparel,28.41,Glasgow,Online,False
C3536,2025-08-06,Electronics,30.6,Glasgow,Cash,False
C3537,2026-01-10,Electronics,6.63,Glasgow,Cash,False
C3538,2025-12-17,Books,17.7,Glasgow,Cash,False
C3539,2025-07-21,Apparel,52.55,Glasgow,Online,False
C3540,2026-02-11,Electronics,37.15,Glasgow,Card,False
C3541,2025-08-14,Groceries,9.92,Belfast,Card,False
C3542,2025-04-16,Electronics,9.28,Belfast,Online,False
C3543,2026-03-14,Electronics,25.36,London,Cash,False
C3544,2025-07-19,Electronics,47.64,Belfast,Online,False
C3545,2025-04-21,Electronics,17.2,Manchester,Cash,False
C3546,2026-04-03,Electronics,11.33,Manchester,Cash,False
C3547,2025-10-01,Groceries,150.93,London,Card,True
C3548,2025-12-27,Electronics,103.11,Manchester,Online,False
C3549,2025-06-15,Apparel,8.09,Glasgow,Card,False
C3550,2025-04-20,Apparel,217.1,Manchester,Card,True
C3551,2025-06-05,Apparel,0.95,Belfast,Cash,False
C3552,2025-05-07,Electronics,59.72,London,Card,False
C3553,2025-04-09,Books,26.76,Belfast,Card,False
C3554,2026-03-03,Apparel,15.38,Manchester,Card,False
C3555,2025-11-17,Electronics,3.4,London,Online,False
C3556,2026-02-21,Groceries,55.18,Glasgow,Online,False
C3557,2025-07-13,Electronics,94.53,London,Online,False
C3558,2025-04-24,Apparel,23.2,Manchester,Card,False
C3559,2026-03-03,Electronics,86.43,Belfast,Online,False
C3560,2025-08-02,Books,90.83,London,Cash,False
